"","Mperc","box_completed.x","dsteps.x","first_move_time.x","first_push_time.x","guan_time.x","same_p_optimal.x","rest_mean.x","rest_sd.x","p_dup.x","f_m_ratio.x","fp_m_ratio.x","f_t_ratio.x","fp_t_ratio.x","p_higher.x","comp_rate.x","dbox.x","lnfirst_move_time.x","lnfirst_push_time.x","lnguan_time.x","lnf_m_ratio.x","lnfp_m_ratio.x","lnf_t_ratio.x","lnfp_t_ratio.x","box_completed.y","dsteps.y","first_move_time.y","first_push_time.y","guan_time.y","same_p_optimal.y","rest_mean.y","rest_sd.y","p_dup.y","f_m_ratio.y","fp_m_ratio.y","f_t_ratio.y","fp_t_ratio.y","p_higher.y","comp_rate.y","dbox.y","lnfirst_move_time.y","lnfirst_push_time.y","lnguan_time.y","lnf_m_ratio.y","lnfp_m_ratio.y","lnf_t_ratio.y","lnfp_t_ratio.y","suc_theta","suc_window"
"11",0,2.5,4,3.5499975,46.2889235,62.57779,0.65,0.7787488514545,5.43187325734,0.0875,4.67257192619668,55.0551345410825,0.0969367771622225,0.585363346839909,0.056547619047619,1,0,1.26694689926172,3.83490269921001,4.13641042282009,1.54170965374364,4.00833512932031,-2.33369629481363,-0.535522518847354,0.611111111111111,-12.7222222222222,22.0221843888889,34.5156516111111,59.6996875,0.165161853388644,0.888268076613765,2.51602010549535,0.0531218059784599,26.5982253761908,40.1689220321749,0.264316357133346,0.427923499873161,0.113626050292457,0.25,1.66666666666667,3.09205032659654,3.54141289104752,4.08932678587899,3.2808444983813,3.69309361286487,-1.33060857077633,-0.8488108379901,-1.38273891997941,-1.25887804868734
"12",0,1.5,6,2.5499985,12.9401065,23.14034,1.02941176470588,0.5435102941665,0.8440507424395,0.10906862745098,4.8570536378108,24.7723090367598,0.110570846660848,0.561483987948316,0.126811594202899,1,0,0.936092770934868,2.56033151933255,3.14157741482958,1.58043200670613,3.20972645824262,-2.20209881721876,-0.577172021776022,0.777777777777778,-10.4444444444444,3.56334611111111,8.95116261111111,28.9449166666667,0.128654848386287,0.617880472262118,1.01492879836694,0.0719494601897464,6.58967643105266,16.6029542021286,0.122776886324159,0.313462299005017,0.111243864385346,0.314814814814815,1.61111111111111,1.27070002226825,2.19178342453321,3.36539459850339,1.88550424731696,2.80958064351244,-2.09738650310107,-1.16007618449798,-1.09299841070301,-0.702014585669056
"13",0,2.42857142857143,2.71428571428571,2.60285528571429,7.500018,17.3316357142857,0.793543794329326,0.396132746823714,0.360934451476429,0.0248562226823096,6.92673113806001,19.0453111778069,0.18426426086297,0.437840587742954,0.0953807126715421,1,0,0.956609029274598,2.01490542053938,2.85253348555649,1.93538800466803,2.94682093887857,-1.69138435138023,-0.825900389778122,0.769230769230769,-1.23076923076923,2.55692138461538,9.07389776923077,34.4474353846154,0.141331945146108,0.532863359633923,1.26909186657115,0.0978882554254839,5.78248584319126,19.1932171172374,0.0921174504755664,0.347258691071983,0.110542199613102,0.346153846153846,1.46153846153846,0.938803950672303,2.2054019148383,3.53943455012004,1.75483366690451,2.95455694147349,-2.38469088053546,-1.05768526937584,-0.00201452827977581,1.21148520586443
"14",0,2,3,1.779999,6.039995,17.1502,0.716861081654295,0.3941474664105,0.33318284103365,0,4.4416858326035,15.1557922541674,0.107879233147843,0.364168294249257,0.117946345975948,1,0,0.576612802506083,1.79840318413181,2.84200983535153,1.49103399640717,2.71838278589478,-2.226742889117,-1.01013917135615,0.555555555555556,-9.6,3.20135422666667,5.67069779333333,17.8080206111111,0.153764478926098,0.413661650349333,0.390027922012927,0.0359816105598139,7.40992619613336,13.4046888298557,0.160578769902026,0.286762770115066,0.133729349948895,0.203703703703704,1.77777777777778,1.16357391611691,1.73531217777475,2.87964895193993,2.00282047922241,2.5956045584275,-1.82897067859853,-1.24909998999717,-1.64117500160226,-0.254353048964718
"15",0,2.25,3.875,5.33000925,10.560069875,20.93529,0.731575884294929,0.374253639939375,0.43104110761505,0.0191810344827586,14.2896866375835,27.941265182627,0.249549071116532,0.508343869533259,0.0787002053785941,1,0,1.67335297363591,2.35707989520698,3.04143625177545,2.65953806291082,3.33010463493056,-1.38809970530734,-0.676597151872862,0.916666666666667,-1.91666666666667,5.76834013333333,13.0317824166667,34.1018016666667,0.217165435999533,0.461088956201167,1.41766444617583,0.0980135398916727,13.1476265129308,28.2806254444548,0.213175081976769,0.427085443117614,0.0900009787106561,0.361111111111111,1.41666666666667,1.75238436726855,2.56739117507892,3.52935021769337,2.57624124901965,3.34217695692437,-1.54564146980258,-0.850771184793023,-0.102774703576275,1.21148520586443
"16",0,3,1,2.4399985,8.1200485,21.620305,1.02962962962963,0.3945813128875,0.710015869803,0.0185185185185185,6.30404663683177,21.1568827200386,0.109594957627823,0.346207376471675,0.0800766283524904,1,0,0.891997424550823,2.09433612706215,3.0736329194196,1.8411917505028,3.05196527666865,-2.21096391257199,-1.06071732950088,0.722222222222222,-2,2.4487484125,7.7925318125,22.0658876722222,0.153883233120602,0.455524049281933,0.764894143946867,0.0803371126236214,5.58257225169418,17.2369302615816,0.10568650892508,0.311550353461023,0.107301530204648,0.305555555555556,1.5,0.895577041986459,2.0531658151021,3.09403287178869,1.71964964718209,2.84705419030816,-2.24727802977637,-1.16619430546832,-1.04279620818654,-0.702014585669056
"17",0,2.33333333333333,37,25.0847384444444,56.7765112222222,90.247632,0.580350426262328,0.396212724726333,1.30780213012404,0.0746478612545579,61.9915093746028,125.817488607366,0.369161892886388,0.519784145000346,0.0876654525215981,1,0,3.22225963111066,4.03912270537797,4.50255735864162,4.12699743009627,4.83483235374053,-0.996519997047825,-0.654341659355479,0.818181818181818,12.5454545454545,11.1890756363636,30.7667056363636,61.9519972727273,0.201949687326836,0.497180239626364,2.95066963149727,0.101453572143763,22.3339077616919,62.7407042916896,0.159479928441411,0.373808789896415,0.0598246223239187,0.348484848484848,1.45454545454545,2.41493791268866,3.4264331194606,4.12635984763176,3.10610605106486,4.13901042826041,-1.83583720516854,-0.984010869265465,0.0159618943296773,0.436666557679142
"18",0,2.4,5,3.59401053,7.3680264,19.7602625,0.539469033383669,0.3347296727257,0.31809117846867,0.0168797953964194,10.6683205397077,21.7237879722549,0.165328716695502,0.362244756571406,0.105055716408168,1,0,1.27926871824021,1.99714988200848,2.98367297664444,2.36727865271011,3.07840788005569,-1.79981956452787,-1.0154351724992,0.8,-7.7,1.89399886,6.7040121,22.420323,0.13358089930701,0.4429235296078,0.9473072119488,0.0312119274587305,4.66431458355064,15.3861877087882,0.0982585122871807,0.330271730624101,0.0979723220525107,0.333333333333333,1.4,0.638690392862966,1.90270616807075,3.1099678243199,1.5399408960769,2.73347020493556,-2.32015339293044,-1.10783953721728,0.449496673629324,1.85449114370868
"20",0,2.36363636363636,5.63636363636364,2.93818209090909,8.12367627272727,20.6693724545455,0.682371122681516,0.341612155403,0.447815794424091,0.0262032085561497,8.25139592750391,22.9721625409299,0.142437443687443,0.392376388997155,0.0831993881296981,1,0,1.0777910536763,2.09478279466313,3.02865301302696,2.11038238936713,3.13428315858776,-1.94885236732555,-0.935533723852651,0.888888888888889,2.77777777777778,3.55557773333333,12.795668,55.65971,0.180726269270517,0.476157046745778,2.65705552998678,0.187379213443387,8.23080242534904,27.0426824702839,0.0839297498926415,0.285018917608675,0.0791415080530861,0.407407407407407,1.33333333333333,1.26851756294405,2.54910667614268,4.01925654587936,2.10788350997857,3.29741645003708,-2.47777514084369,-1.25519972334208,0.616669007640041,1.85449114370868
"21",0,2.27272727272727,5.63636363636364,9.39827227272727,14.985623,33.4476545454545,0.643693724792591,0.397796392902727,1.04712873588136,0.0308781041140504,25.3982372798635,38.6543675354035,0.289006723958556,0.472969482964443,0.104491114498742,1,0,2.24052587160883,2.70709127481266,3.50998166589326,3.23467977318574,3.65465977085883,-1.24130532484778,-0.748724410617158,0.888888888888889,-12.4444444444444,7.06671044444444,13.6668131111111,44.3761422222222,0.229858591348195,0.501790840849375,1.80588156577887,0.045630571572833,17.8092376905222,31.2975276658609,0.162998500465436,0.298228872677458,0.106611443173943,0.388888888888889,1.44444444444444,1.95539508795922,2.61497049342594,3.7927019876834,2.87971729405662,3.44353910611521,-1.81401427781624,-1.20989405814118,0.723098974986528,0.71890588959651
"22",0,2,3.33333333333333,0.9999995,5.10000966666667,11.3000756666667,0.786274509803922,0.342697995090667,0.311686376695667,0.0473856209150327,2.92563150105039,14.28460293126,0.0974952612492908,0.414854204293308,0.135459861775651,1,0,-5.00000125069931e-07,1.62924243515332,2.42480942186107,1.07351035517625,2.65918223909481,-2.32795150473085,-0.879828135432879,0.470588235294118,-11.8,1.49399918,7.39336266666667,10.2412879235294,0.145943149579098,0.444421382836,0.6870673895893,0.0705460519691298,3.50153833292658,16.2552018035315,0.0964554409303352,0.406362220339094,0.0912010870679601,0.186274509803922,1.88235294117647,0.40145653784836,2.00058266078456,2.32642738548467,1.25320239562643,2.78841296853771,-2.33867412929474,-0.900510348803119,-1.43021423125278,0.117450738099409
"23",0,2.57142857142857,4.85714285714286,1.5942849,4.33999685714286,19.0373885714286,0.597645316468222,0.369203787586714,0.376414076129,0.0326454975447552,4.35979082814364,11.7661362287276,0.0825511223548176,0.250388735763489,0.109779233092268,1,0,0.466425297145033,1.46787362395142,2.94640486509469,1.47242408101368,2.46522559454349,-2.49433751264764,-1.38474062573814,0.615384615384615,-15.0769230769231,1.24923012307692,5.78307661538462,14.5524563076923,0.144865887348664,0.451273974201769,0.520037521376,0.0370055922265112,2.86510327789269,13.2751508903653,0.0894917165907596,0.400154015330321,0.120072675597801,0.256410256410256,1.53846153846154,0.222527460030482,1.75493582746885,2.67775979776738,1.05260439764707,2.58589393356927,-2.41360921004309,-0.915905767656587,-0.441558540652649,0.974728587265838
"24",0,2,4.6,6.5720154,12.7761012,36.876654,0.485404950887454,0.5826189993764,0.9474247247964,0.0173913043478261,11.4524040548265,22.1715302079756,0.167500303876896,0.352764850468075,0.0695913908839361,1,0,1.88282054344677,2.54757633198341,3.60757866789135,2.43819966908172,3.09880904280591,-1.78677011352824,-1.04195359000545,0.6,-18.5333333333333,9.41074493333333,16.4228719333333,30.3417716,0.155143165792157,0.806879441292692,1.63075469434485,0.0431937952592331,12.4446045850585,21.5392794752495,0.305658741589233,0.523433402154713,0.115701819547973,0.2,1.8,2.2418521144739,2.79867499331816,3.41252536377796,2.52128716231828,3.06987822062324,-1.18528602291888,-0.64734547327865,-0.837658666959536,-1.25887804868734
"25",0,2.25,20,13.80020575,18.6002575,41.1086275,0.529568551367332,0.3766701036605,0.539045499025,0.0731060606060606,34.5379726327582,47.1255767793027,0.250143647573868,0.420027187800094,0.0718937091277517,1,0,2.6246835014723,2.92317542470935,3.716218014315,3.54205937478155,3.85281588504187,-1.38571993583822,-0.867435836942439,0.4375,9.06666666666667,6.44135493333333,13.5654782,45.6006545,0.18637818470194,0.485578405947071,1.280326324549,0.201440876624755,14.3737602211954,28.3272551468306,0.171969504112846,0.300468328348566,0.0968012955885694,0.177083333333333,1.875,1.86273891136142,2.60752819797756,3.81992206948751,2.665404337482,3.34382442057909,-1.76043811955798,-1.20241292707207,-1.25887152230528,0.117450738099409
"27",0,2.125,6.875,2.1624984125,8.567539625,18.422732,0.763530376448733,0.36628140513825,0.498850057149613,0.047920892494929,6.27605995183884,22.6117760459423,0.134876362976573,0.457589074980367,0.0970899268108185,1,0,0.771264225719582,2.14798059979241,2.91358533687596,1.83674238738074,3.11847083455129,-2.00339674997521,-0.781783713807393,0.75,-15.25,8.37174031666667,16.8002118333333,30.1355,0.179852873783456,0.427918335599455,2.02851281717645,0.0380062345535491,19.8931793779055,41.5782998631387,0.292776467237783,0.532546633471345,0.115917978544828,0.277777777777778,1.66666666666667,2.12486178602656,2.8213914954567,3.40570387880002,2.99037692815114,3.72757839326151,-1.2283458715806,-0.630084810638913,-0.0759351251680496,1.21148520586443
"28",0,2.5,9,1.949999,4.369997,34.5606,0.636111111111111,0.4763442091615,0.567373647682,0.0569444444444445,4.08231536981604,9.37122903761048,0.0566087715834179,0.130958462458591,0.126508295625943,1,0,0.667828859755011,1.47476232260841,3.54271430489626,1.40666432005501,2.23764425494966,-2.87159133080833,-2.0328750865304,0.944444444444444,-2.27777777777778,2.19444294444444,8.47227811111111,32.4225372222222,0.170105704216111,0.570183526237167,1.12786010712183,0.0740500212134015,3.9869178061208,14.4848916491395,0.0829658173696543,0.257762604619821,0.106920290593538,0.398148148148148,1.33333333333333,0.785928230466374,2.13679943485085,3.47885377426387,1.38301845271664,2.67310615098205,-2.48932659493431,-1.35571625477902,-0.728302814281995,-0.702014585669056
"29",0,2.5,5.75,2.799998,7.80001175,25.095385,0.752124505928854,0.38401685648425,0.6958805211715,0.0469861660079051,7.36682945752339,20.2456327387869,0.116099379837562,0.360513127227579,0.102050679761162,1,0,1.02961870289519,2.05412524010467,3.22268396469075,1.99698741791778,3.00793910307263,-2.15330873191562,-1.02022690897398,0.6875,-13.375,3.61749734375,5.575000625,19.57775925,0.121094887378725,0.423941870141533,1.011676470882,0.0265394294009156,8.95697270079,13.9724200868809,0.212460986566609,0.315787562262003,0.120150826382467,0.302083333333333,1.5625,1.28578244524542,1.7182924294538,2.97439418979765,2.19243230168111,2.63708539283106,-1.54899690010058,-1.15268556279369,-0.467913496198991,0.117450738099409
"30",0,3,2,2.639998,4.459997,15.30016,0.3,0.4922284,0.329502126176,0,5.36335977363354,9.06082826590258,0.172547084474934,0.291500023529166,0.136363636363636,1,0,0.97077815958218,1.49514809338601,2.72786328586005,1.67959060215005,2.20396053595387,-1.75708512627787,-1.23271519247404,0.684210526315789,-8.10526315789474,2.73157726315789,6.97054542105263,32.5868578947368,0.138649030328209,0.677262782824833,1.34252010899133,0.0804739672663692,4.29331488311028,11.2024550788541,0.0997828731900259,0.235851893386668,0.123033638512658,0.289473684210526,1.57894736842105,1.00487919443488,1.94169347437264,3.4839090750298,1.45705913458666,2.4161329577486,-2.30475872171401,-1.44455124135673,-1.27179219292195,-0.702014585669056
"31",0,1,2,2.479998,8.099996,13.80013,1.05882352941176,0.491772352941,0.603732173521,0.0588235294117647,5.04297971443209,16.4710276036437,0.179708307095658,0.586950702638309,0.0526315789473684,1,0,0.908257753724953,2.09186356785111,2.62467801240864,1.61799712056659,2.80160293469274,-1.71642025868369,-0.532814444557533,0.315789473684211,-12.25,2.1949985,3.19999775,4.64423896315789,0.162177938808374,0.48712923585325,0.40344829494375,0.0108695652173913,4.57433545385108,6.96101093001225,0.158921460011535,0.221049550575644,0.147360668405293,0.105263157894737,2.05263157894737,0.786181363155603,1.16315010668043,1.5356275188335,1.52046143218798,1.94032471236376,-1.83934516099302,-1.50936839184634,-2.55126711537902,-0.702014585669056
"32",0,2.3,6.7,7.1440505,13.546125,28.596463,0.685766412529613,0.4288782056784,0.6491392972979,0.0399579217121755,17.0308852341642,31.9196230654525,0.251156866864241,0.470923720114831,0.0811903189166616,1,0,1.96627991241819,2.60610052856647,3.35328303884921,2.83502847419059,3.46322096378546,-1.38167756747465,-0.753059151128599,0.4,-12.3,2.71199807,8.4040488,27.784446,0.115485488836093,0.5748850078902,1.6020578388597,0.0361024033437827,5.38761524455813,15.541674536964,0.115469711180851,0.297584316227747,0.122558858508788,0.183333333333333,1.9,0.997685658425978,2.12871358972458,3.3244763677172,1.68410284630236,2.74352509569557,-2.15874702426987,-1.21205767825956,-0.0279182446789233,0.974728587265838
"33",0,2.16666666666667,8.5,3.18499891666667,17.13520325,35.6068141666667,0.601847408948678,0.4715482069145,1.238865811542,0.0651238755993364,6.8140394379989,33.4115838924833,0.103672568485891,0.458486835685114,0.077845018817051,1,0,1.15845194888801,2.84113501694283,3.57253702871762,1.91898510701171,3.50890266298166,-2.26651772635944,-0.779823699398758,1.125,-10,2.377498375,4.992501875,27.73044375,0.148211396467749,0.52843139008575,1.240472207053,0.0392227905655016,5.03867926050509,9.98433408165629,0.0974935759925241,0.185707541199644,0.131455848836347,0.416666666666667,1.375,0.866048831946113,1.60793716187111,3.32253086202399,1.6171439962547,2.3010172727716,-2.32796879040516,-1.68358220186459,1.03285587527613,1.43449134673861
"34",0,3,3.75,2.58499825,4.4399965,22.34032,0.282729468599034,0.44387125945475,0.402842554709,0.0328502415458937,5.84321332443853,10.1194842618261,0.132251036886349,0.222926618905176,0.101089506566365,1,0,0.949724830977571,1.49065358815553,3.10639311762083,1.7652808723083,2.31446270029055,-2.023053367924,-1.50091262488069,0.75,-18.3125,1.84249884375,5.1253348,17.777722625,0.174060918414556,0.534821556166077,0.627339776756923,0.027560746455704,4.10944662804336,11.1585249195996,0.13612052675812,0.288725893796599,0.132343351093351,0.322916666666667,1.375,0.61112271753706,1.63419584972004,2.87794613554904,1.41328837906457,2.41220377255407,-1.99421455954998,-1.24227750531828,-0.623031734600362,0.117450738099409
"36",0,1.83333333333333,13.8333333333333,6.58339678333333,31.5303098333333,52.3505066666667,0.650848867807014,0.585246772299833,2.3233433639985,0.0632922360863537,13.6421302230337,50.1327849587422,0.133469352250012,0.56112985487539,0.0709510816343351,1,0,1.88455084060726,3.45094930012884,3.95796161571606,2.61316281493053,3.91467518446485,-2.01388339865828,-0.577802929878459,1,4.35714285714286,2.61715037857143,15.447339,50.9020457142857,0.165254642255484,0.680090903529357,2.16174882277493,0.160402068073395,4.22665587193711,23.628642724165,0.0565263498240951,0.282332850336284,0.0939261108026433,0.404761904761905,1.5,0.962086084094838,2.73743675550024,3.92990311359925,1.44141110637961,3.16245965087649,-2.87304838097771,-1.26466858373301,-0.0758964114208561,-0.702014585669056
"37",0,2.16666666666667,3.5,2.29999845,8.05336883333333,17.3468733333333,0.776501128520707,0.421999184929167,0.428458858298167,0.0512010742994516,5.58472832980595,18.6638492924369,0.139008921144945,0.459035258192281,0.0773468064772413,1,0,0.832908449021833,2.08609049250137,2.8534122788176,1.72003578851012,2.92658845991354,-1.97321716701206,-0.778628256638003,0.857142857142857,-10.3571428571429,1.54714198571429,6.12143457142857,24.2873121428571,0.147420141813511,0.469059237032929,0.918872819977286,0.0783511833290656,3.46276526054257,13.0670349242409,0.0787858686301044,0.28592869725077,0.111060001193938,0.357142857142857,1.5,0.436409348707196,1.81179647615136,3.18995407994826,1.24206747812208,2.57009264070879,-2.5410216303055,-1.25201280955726,-0.26752241421805,0.974728587265838
"39",0,2,6.4,2.4959984,7.5120188,24.548374,0.973606101202009,0.3844249970516,0.8944143919614,0.0274891774891775,6.7284877303217,19.6278170126183,0.131154101638195,0.340423895270681,0.0845449615617723,1,0,0.914688809481335,2.01650424456524,3.20064561986786,1.90635041265937,2.97694779541154,-2.03138229875345,-1.07756368712421,0.333333333333333,-11.5555555555556,2.64222055555556,7.822242,11.7148161866667,0.177443979406532,0.472109233656778,0.713153035935556,0.0645034979044445,5.73833393291106,16.7671490235267,0.14672554400395,0.447323858014474,0.106571629561569,0.122222222222222,2.06666666666667,0.971619683144047,2.05697121423367,2.46085438141128,1.74716891260876,2.81942155682258,-1.9191914849014,-0.804472432128782,-1.41950410689448,0.117450738099409
